uuid	lineage	susceptibility	genotype
5c2c6379-89c0-4646-b498-88a3943f1891	20	SSSSSSSSRSSS	MSSA:PVL*
f948892d-edc8-446d-9053-d30ddc47fbca	188	SSRSSSSSSSSS	MSSA:PVL*
f3eb6631-6555-49e9-9007-acf01ad417f1	8	RSSSSSSSRRRS	MRSA:PVL*
76e62fca-9dc5-40d6-b8bf-68f819041608	5	RSRSSSSSRRRS	MRSA:PVL*
4cee8f47-8920-47fa-a2f9-57d2e6452b65	5	RSSSSSSSRSRS	MSSA:PVL*
d72badbe-d356-4437-9806-23c2835ea8be	5	SSSSSSSSRRRS	MRSA:PVL*
60d296c4-ed54-4c65-b98c-c9ea60c37da1	15	SSSSSSSSSSSS	MSSA:PVL*
ce3ff41d-c77b-48cb-a5f8-cf4b9bef250e	50	SSSSSSSSRSSS	MSSA:PVL*
a9d12ae1-d594-481f-b7f2-d6769a94c7c6	30	SSSSSSSSRSSS	MSSA:PVL-
f9b09d51-8e8a-4730-afd0-d74155aaa1f2	88	SSSSSSSSSSSS	MSSA:PVL*
f8faebf5-5683-4fa5-8c78-e5077855cf61	30	SSSSSSSSRSSS	MSSA:PVL-
3a1a1f40-373e-4132-a5e7-4b1029cb6a5a	30	RSSSSSSSRSRS	MSSA:PVL-
5711bcc1-1d2f-4ec5-9bd8-daacb84e861b	59	SSSSSSSSSSSS	MSSA:PVL-
f1bfc305-43fc-4cd4-bd4b-0514f4853a61	45	SSSSSSSSRSSS	MSSA:PVL-
9c5c2dd1-0726-405f-aa4d-49823cbc8b73	5	SSSSSSSSRSSS	MSSA:PVL*
376aded1-92f4-4230-bf09-ccc63a0110b8	59	SSSSSSSSSSSS	MSSA:PVL-
61d2e72f-1a9a-40b6-a9d1-cc5a01c39eb2	88	SSSSSSSSSSSS	MSSA:PVL*
f88aa7f9-614f-40ab-aadb-9cac74f7582a	30	SSSSSSSSRSSS	MSSA:PVL-
08360d2a-790f-4641-9aa1-e387701878da	45	SSSSSSSSSSSS	MSSA:PVL-
4bb44572-ef32-4d76-a3c4-ecb170b885ca	5	SSSSSSSSRSSS	MSSA:PVL*
388c8c01-99ce-4743-867d-165424e00b11	72	SSSSSSSSRSSS	MSSA:PVL*
8530a343-b6c7-4310-a87a-5bf67aef0b17	30	SSSSSSSSRSSS	MSSA:PVL-
4734a781-1069-4336-9a44-65f16aad518f	30	SSSSSSSSRSSS	MSSA:PVL-
9c2d87e8-181f-4bcf-a50f-41a3caadf3e6	2867	SSSSSSSSSSSS	MSSA:PVL*
16746714-9ff5-4b84-a11d-2f76d02c865e	8	RSSSSSSSRSRS	MSSA:PVL*
ac4b7862-0d83-48d2-bacd-808c8b2b2fa2	188	RSSSRSSSRSSS	MSSA:PVL*
26b445f6-c06e-44f7-8d76-876d8bd1ac90	8	SSRSSRSSRSSS	MSSA:PVL+
84d00b9d-35a8-4c44-976b-8c2827e1a51d	101	SSSSSSSSSSSS	MSSA:PVL*
259abcbb-b5dc-4133-83f4-9bb1713bff35	15	SSSSSSSSRSSS	MSSA:PVL*
4512a6f9-7551-4434-8a9b-61f5ec134b6f	59	SSSSSSSSSSSS	MSSA:PVL-
f0ac028e-83d6-46f6-a490-2cd9174acd4d	8	SSRSSSSSRRRS	MRSA:PVL+
427626ae-2969-42e4-b90f-89bd4cabc52e	15	SSSSSSSSSSSS	MSSA:PVL*
4076198f-9049-4d44-b5dd-ff5cc64b4aff	8	SSSSSSSSRSRS	MSSA:PVL+
9df7d280-fa26-4f12-8e34-db45b0d34995	8	RSSSSRSSRRRS	MRSA:PVL+
82c6310b-1f45-4d05-ab92-e05b57812470	97	SSSSSSSSSSSS	MSSA:PVL*
3a073e06-a062-4a15-a3b5-93b0b1687f0c	97	SSSSSSSSSSSS	MSSA:PVL*
4f1bd5fe-cef4-4e57-832f-f2f832edb808	45	RSSSSSSSRSRS	MSSA:PVL-
cff34f71-69a2-4288-b301-760ccc87e196	8	SSRSSSSSRRRS	MRSA:PVL+
1ff0083b-f624-44c1-b681-ea86205d74c9	8	SSRSSSSSRRRS	MRSA:PVL*
3313334e-ff28-426b-9d55-5f19f9fdf57b	22	SSSSSSSSRSSS	MSSA:PVL-
f7b1845f-9994-414d-94dd-3142da1b1fe5	942	SSSSSSSSRSSS	MSSA:PVL+
1a23b002-1808-410f-b40f-4d0649379895	15	SSSSSSSSRSSS	MSSA:PVL*
fe4d6473-2765-4f32-9e69-95db64742a29	398	SSSSRSSSRSSS	MSSA:PVL-
1e807b09-f696-48de-9b41-95c414fd6f80	106	SSSSSSSSRSSS	MSSA:PVL*
55f11e89-3440-49af-8845-d0b582affc44	87	SSSSSSSSRSRS	MSSA:PVL-
4acc806a-5575-45ba-b5fa-4fdba9ea9fb4	97	SSSSSSSSSSSS	MSSA:PVL*
18e61151-0215-47e3-9ecf-8d6e2aa11b2d	8	SSSSSSSSRSRS	MSSA:PVL+
e70441d5-c34e-41dc-a2de-c507252b4ba3	15	SSSSSSSSRSSS	MSSA:PVL*
cca4f919-d65a-43e6-bba4-60ce52964fe6	6	SSSSSSSSRSSS	MSSA:PVL*
25f27070-5c82-4269-9fa4-b0dd9ef20d1b	5	RSSSSSSSRSRS	MSSA:PVL*
d63e46dd-9ea3-4bd0-92a8-7814f7ad8cb6	5	SSSSSSSSRSSS	MSSA:PVL*
e1d8dbc3-e736-430c-ae0d-79de0a101ffa	5	SSSSSSSSRSSS	MSSA:PVL*
ddf22e6b-f55b-4c9a-b687-f677725800c2	8	SSSSSSSSRSSS	MSSA:PVL*
603ac137-15ea-498e-b263-b5dd87eb338e	1181	SSSSRSSSRSSS	MSSA:PVL*
382d0668-61fb-4a87-89b6-fc91f28b9f97	30	RSSSSSSSRSRS	MSSA:PVL-
9992c75a-2415-4b0a-8b8f-833038b9b18c	30	SSSSSSSSRSSS	MSSA:PVL-
d566ea8b-876a-4442-a633-78c143678cd8	30	SSSSSSSSRSSS	MSSA:PVL-
6108e8bc-ea8b-4efa-bc71-dbfbda9af7c9	51	SSSSSSSSRSSS	MSSA:PVL*
8422b4a2-87f8-49be-8670-9ff69bff5c4d	30	RSSSSSSSRSRS	MSSA:PVL-
d81dafd0-069f-456a-95e2-c8909bf978b3	59	RSSSSSSSRSRS	MSSA:PVL-
eb84e745-ab8e-4b82-82fa-287b6ed291a5	59	RSSSSSSSRSRS	MSSA:PVL-
406fd3a4-e5ee-41ab-8979-426e4e9e24c8	101	SSSSSSSSSSSS	MSSA:PVL*
722fde62-3a91-4dda-a963-747836b03229	30	RSSSSSSSRSRS	MSSA:PVL-
9ffc6c68-5b70-43e2-bb7a-452b9f23cf01	15	SSSSSSSSRSSS	MSSA:PVL*
7caba29b-bab0-4667-a5e6-3296bb5be943	101	SSSSSSSSSSSS	MSSA:PVL*
101edaf8-2ab1-43bc-8900-d7b1e0086dae	508	SSSSSSSSRSSS	MSSA:PVL-
22fdecfc-9325-4f31-ab49-091b2a0daedb	15	SSSSSSSSRSSS	MSSA:PVL*
fa67f7fe-f28d-404a-8b24-71b9eb7acbf9	188	SSSSSSSSRSSS	MSSA:PVL*
87023c8f-b4ea-4c28-9bf0-c39c331580b5	12	SSSSSSSSRSSS	MSSA:PVL*
04051af5-3bea-4a67-a841-8a1639826e6c	8	SSSSSSSSRRRS	MRSA:PVL+
778db6be-2b3a-4ec0-a0a8-1151032595cb	15	SSSSSSSSRSSS	MSSA:PVL*
f09f42a1-0aae-497b-896a-dcafcd9d5131	72	RSSSSSSSRSRS	MSSA:PVL*
21191560-7e18-4bea-b577-b216d7868cf4	1181	SSSSRSSSRSSS	MSSA:PVL*
c42fd062-c608-4af0-b5cc-7d5eee005965	72	SSSSSSSSRSSS	MSSA:PVL*
9c4b86d0-0afd-41f4-b184-dc343413564b	8	SSRSSSSSRRRS	MRSA:PVL+
636339b3-11f2-4658-bfef-2b1b1d3d7bc5	1	SSSSSSSSRSSS	MSSA:PVL*
dacad463-bea6-4f9d-9828-6b55fb498db3	30	SSSSSSSSRSSS	MSSA:PVL-
63edc272-6b33-47e4-bef6-29c25343a4b1	59	SSSSSSSSSSSS	MSSA:PVL-
ee279baa-8b66-4b70-a599-82715f03a97a	72	SSSSSSSSRSSS	MSSA:PVL*
ae3be92f-28fc-4e25-89b9-b4565e890b7e	474	RSSSSSSSRSRS	MSSA:PVL*
150076fc-5d06-40a5-a4ea-d069b3f3a945	15	SSSSSSSSRSSS	MSSA:PVL*
5ce72d31-7d46-4de4-908c-b57d4087053b	45	RSSSSSSSRSRS	MSSA:PVL-
cf3a15b3-08b9-49ed-a327-c83152c07ec5	30	SSSSSSSSRSSS	MSSA:PVL-
575b9e59-4c39-4864-a47c-1efcac50e423	15	SSSSSSSSRSSS	MSSA:PVL*
ce1f1385-de9b-4c84-9ca0-e91869d06f0b	72	SSSSSSSSRSSS	MSSA:PVL*
a80cb6b0-c95e-4074-87ed-22457fe18cff	30	SSSSSSSSRSSS	MSSA:PVL-
d8a2e675-f9c8-45e2-b7a4-2e7858079cdc	15	SSSSSSSSRSSS	MSSA:PVL*
7e05cb47-e586-495c-b9f7-50759442c34f	1150	SSSSSSSSSSSS	MSSA:PVL*
23d023c7-c86b-439b-bb5e-5fa94897c2f6	30	RSSSSSSSRSRS	MSSA:PVL-
6f3b2ca0-58e6-4cdd-b17c-1835157998cb	8	SSRSSSSSSSSS	MSSA:PVL*
d0473b4d-9701-4d24-88f6-22f968e359fe	109	RSSSSSSSRSRS	MSSA:PVL-
4c177b2d-f368-4401-8f3d-01333a775993	51	SSSSSSSSRSSS	MSSA:PVL*
8fd7104e-b753-4422-9246-9c83f86c9827	474	RSSSSSSSRSRS	MSSA:PVL*
d541240c-d279-4068-92e1-d1e9a48699aa	72	SSSSSSSSRSSS	MSSA:PVL*
6e7e514b-297d-40da-b2f1-604f4085a32a	5	SSSSSSSSRRSS	MRSA:PVL*
211e4d37-85fc-4faa-bae3-5251071ef14d	8	SSRSSSSSRRRS	MRSA:PVL*
af1aba4d-4847-41f2-b4d7-0966ffe87fd9	88	SSSSSSSSSSSS	MSSA:PVL*
427cea6a-2f45-40ef-8020-6c0ecee26c14	15	SSSSSSSSRSSS	MSSA:PVL*
fa2dd9b6-c4a8-494b-a7cc-1e3399c85759	5	RSSSSSSSRSRS	MSSA:PVL*
ce662f4d-4d03-4b2b-8855-64bb1df7fc12	87	SSSSSSSSSSSS	MSSA:PVL-
2391ea42-a025-440d-b6c6-1f53d9d85894	30	SSSSSSSSRSSS	MSSA:PVL-
14f0c1c7-ab1d-45e0-8ee0-d2b7c059460f	1	SSSSSSSSRSSS	MSSA:PVL*
e627ce56-9619-4007-9202-e7376dbe87da	30	SSSSSSSSRSSS	MSSA:PVL-
6ca728e5-b5b3-4973-b87f-33fe63876c04	22	SSSSSSSSRSSS	MSSA:PVL-
6dd97317-5f97-4210-9538-290b577df476	30	SSSSSSSSRSSS	MSSA:PVL-
8dd4566a-42dd-4c16-834b-a3d698351bb5	1	SSSSSSSSRSSS	MSSA:PVL*
658a106a-afc0-4fb6-8c67-110d21fda073	72	SSSSSSSSRSSS	MSSA:PVL*
f93f6d95-a179-428f-a45d-1a065de408da	130	SSSSSSSSRRSS	MSSA:PVL*
fb544c11-162c-4d37-a6cc-905b9013d776	97	SSSSSSSSRSSS	MSSA:PVL*
8f7ba7b7-ca2e-48eb-9f7b-28d314ec13c6	30	SSSSSSSSRSSS	MSSA:PVL-
a7cf7c66-5e20-46b9-a023-08e67b822e5b	5	SSSSRSSSRSRS	MSSA:PVL*
144e0b6a-4407-4431-acb7-cfd26226fcf4	8	SSSSSSSSSSSS	MSSA:PVL*
2067a258-31b8-4554-b27e-dc970d9bbce8	20	SSSSSSSSRSSS	MSSA:PVL*
9cedb0c7-8f87-49b2-9eb1-1ebc6a0ded88	8	RSSSSRSSRRRS	MRSA:PVL+
9f36154e-028a-468c-915f-7a497e9335c3	5	SSSSSSSSRSSS	MSSA:PVL*
5e3d3634-a925-46cb-8ab1-e60f6514c549	45	SSSSRSSSRRSS	MRSA:PVL-
96ad1b2a-1913-4b6e-b53b-4c9b6b9e8548	130	SSSSSSSSRRSS	MSSA:PVL*
74406c72-2812-4551-ac15-cb563516fa56	15	SSSSSSSSRSSS	MSSA:PVL*
672f596a-f86f-469f-8031-17ee252d5a0d	188	SSRSSSSSSSSS	MSSA:PVL*
846275c4-e468-410f-98d5-d1717bcade1f	30	SSSSSSSSRSSS	MSSA:PVL-
9e234f65-e1f1-45a2-8af7-455c7b690f9c	5	SSSSSSSSRSSS	MSSA:PVL*
dd150f15-7a11-43fe-838e-d83114db31ff	5	SSSSSSSSRSSS	MSSA:PVL*
4d599231-8144-4d29-8fa7-234f00df1e2f	30	SSSSSSSSRSSS	MSSA:PVL-
d1c12313-1c84-4ede-9bf6-80d4dc937a8c	30	SSSSSSSSRSSS	MSSA:PVL-
4341c621-78c8-4825-bb0f-04c970dddf7e	30	SSSSSSSSRSSS	MSSA:PVL-
1c9e1d1a-fe27-4493-9577-1c6279577741	130	SSSSSSSSRRSS	MSSA:PVL*
d1e580fa-0a1e-49d9-8e4a-72cae9a7a74c	8	SSSSSSSSRRRS	MRSA:PVL*
d76a17fb-ebd2-4650-a5d2-6ebf98db9903	1	RSSSRSSSRSRS	MSSA:PVL*
08dea74d-5772-4684-b1d4-ecf197f45a2b	8	RSRSRRSSRRRS	MRSA:PVL+
2042da23-c0d9-4bfe-8417-c0b95d7a6e26	45	SSSSRSSSRRSS	MRSA:PVL-
648c4bcd-19a2-4a0e-ab0a-74b4ec23b2d3	1181	SSSSRSSSRSSS	MSSA:PVL*
78d85460-e849-4caa-a44a-93f893973807	8	SSSSSSSSRRRS	MRSA:PVL+
50ecf296-ce1e-4fde-93d0-4e6fdd2687ff	97	SSSSSSSSSSSS	MSSA:PVL*
2b640bc4-0dde-4bd5-8648-278d05a72daa	425	SSSSSSSSRRSS	MSSA:PVL*
0338db72-ea1e-4617-8b86-af7d8eb7558a	2126	SRSSSSSSRSSS	MSSA:PVL*
8122f033-0e69-4535-a4cc-ca008062d6ca	45	SSSSRSSSRRSS	MRSA:PVL-
9e3cfecd-dcbc-4eb4-ac1f-88a738c348fa	45	SSSSRSSSRRSS	MRSA:PVL-
1b722622-28da-441d-a225-de6f2b5d7618	425	SSSSSSSSRRSS	MSSA:PVL*
70162b49-8a31-4ed5-8d7f-12517a6d68d2	45	SSSSRSSSRRSS	MRSA:PVL-
dcd0b663-a96d-434e-87f0-a925ac9c77c3	45	SSSSRSSSRRSS	MRSA:PVL-
b9c6b18c-5bb9-4222-b566-e8bd646df58b	45	SSSSRSSSRRSS	MRSA:PVL-
f4505adf-6b33-4e0d-9672-386cba12681d	425	SSSSSSSSRRSS	MSSA:PVL*
5d6ac75a-636f-4f63-8e2c-08b70be9f826	425	SSSSSSSSRRSS	MSSA:PVL*
b58646f6-03fc-4a82-9b3c-b6534f2e8c88	45	SSSSRSSSRRSS	MRSA:PVL-
6a53d878-0b60-4cb8-8b01-dc9cacbb5b51	15	SSSSSSSSRSSS	MSSA:PVL*
67c0c371-225f-41ac-8a73-6ce176175e63	45	SSSSRSSSRRSS	MRSA:PVL-
d6d5337f-2e49-45ee-b479-537525a2c735	8	SSRSSSSRRRRS	MRSA:PVL+
b7402427-7c18-4742-b97b-1310125d04a7	5	SSSSSSSSSSSS	MSSA:PVL*
b60de053-fd86-41a3-889c-1de459783312	425	SSSSSSSSRRSR	MSSA:PVL*
477e503e-b3e6-41b7-a1aa-51a56a5fa0af	151	SSSSSSSSSSSS	MSSA:PVL*
389dc4f5-27f0-46b9-983f-8f8f3c2d65dd	30	RRSSSSSRRSRS	MSSA:PVL-
f3332691-cbac-42d2-85d1-f7d6a4c221ca	1290	SSSSSSSSRSSS	MSSA:PVL*
93407704-e005-4f2f-8d1f-0e8f107332a3	34	SSSSSSSSRSSS	MSSA:PVL-
e2eacf73-54d2-4744-9544-e90aacd644e8	15	SSSSSSSSRSSS	MSSA:PVL*
3ac4f3f6-f990-4d3b-9b95-6efd8dc9ad8e	425	SSSSSSSSRRSS	MSSA:PVL*
acd8c79e-391b-43ba-9b8d-c34d004ae120	188	SSSSSSSSRSSS	MSSA:PVL*
031a5653-241d-427e-b07c-3bc01feaf048	1290	SSSSSSSSRSSS	MSSA:PVL*
8b242459-7283-4acb-8d2d-10b6b531a4eb	151	SSSSSSSSrrSS	MSSA:PVL*
66a62916-cd91-44d3-964f-c8f7bb47ed09	45	SSSSRSSSRRSS	MRSA:PVL-
3d5af0bb-0dea-47f1-9bf1-c34b2375bbd5	45	SSSSRSSSRRSS	MRSA:PVL-
32de461e-faca-4f77-80c4-d7926221d6ab	45	SSSSRSSSRRSS	MRSA:PVL-
c579e0c0-3dfa-4763-b1af-8154555e3542	152	SSSSSSSRRSSS	MSSA:PVL+
31921226-3b23-453a-8ed3-9f8c66f9e824	8	SSSSSSSSRSSS	MSSA:PVL*
31689b36-3d8d-467c-9ca6-c5035ec7e73d	130	SSSSSSSSRRSS	MSSA:PVL*
dd9e8e54-77c4-4006-bd70-956506b2db15	30	SSSSSSSSRSSS	MSSA:PVL-
fdbf630f-8d0b-4f5d-9ee3-6b71d2448058	5	RSRSSSSSRRRS	MRSA:PVL*
f9c73977-9cd6-4c44-9c84-4b58dafa2a02	151	SSSSSSSSSSSS	MSSA:PVL*
8bcafa03-4ffc-4503-8553-8d5774f84e0f	15	SSSSSSSSSSSS	MSSA:PVL*
44c43436-670d-4f8f-9bec-18f0213059fb	22	SSRSSSSSRRSS	MRSA:PVL-
40cc4dc8-109d-4d67-aa28-36d658434a74	130	SSSSSSSSRRSS	MSSA:PVL*
dcd8cdd3-2964-4327-b950-be4f99223677	130	SSSSSSSSRRSS	MSSA:PVL*
5cfaf61f-3bf1-4413-9e65-ff2e71faa910	5	SSSSSSSSRRRS	MRSA:PVL*
a19e40f1-406c-45f4-835a-cba0c39be2ca	15	SSRSRSSSRSSS	MSSA:PVL*
3691f753-ce56-45f1-8688-2babed2d7bb3	45	SSSSRSSSRRSS	MRSA:PVL-
bef22b91-51a3-42c9-8037-a9e071193a67	130	SSSSSSSSRRSS	MSSA:PVL*
ecd597a6-297d-4fa0-91fe-06fdfc722f41	45	SSSSRSSSRRSS	MRSA:PVL-
ae9dca54-9a2b-47d5-9294-d902c0d2eac4	72	SSSSRSSSRSRS	MSSA:PVL*
a4067d61-fe50-4442-9583-b3e773e18757	5	RSSSRSSRRSRS	MSSA:PVL+
89db10cf-2963-4bc3-83d6-141ce5aa3a2c	1290	SSSSSSSSRSSS	MSSA:PVL*
b5fc5801-91f8-4876-88c0-41b4b3f259a5	22	SSRSSSSRRRSS	MRSA:PVL-
67aefd81-c379-41cf-a535-3c0b1feaa8a0	2126	SRSSSSSSRSSS	MSSA:PVL*
0858f716-dfec-464c-8e28-7e6e1f0c3397	72	SSSSSSSSRSSS	MSSA:PVL*
fb2ec8e8-6f25-44ed-9e38-b9d600453b7f	130	SSSSSSSSRRSS	MSSA:PVL*
f84ab99b-b1bb-4044-a3dc-b31600d8f2c6	8	SSRSSRSSRSSS	MSSA:PVL+
6ccca50e-3603-4ba0-bf76-4e9ad6827c3d	97	SSSSRSSSRSSS	MSSA:PVL*
848d48f3-3ab7-48dd-8c1c-2d763518604f	5	SSSSSSSRSSSS	MSSA:PVL*
ea67863b-e9ee-4e6c-8954-a60c3c20d79c	97	SSSSRSSSRSSS	MSSA:PVL*
1600b50e-9250-4121-b2ab-2d5ce3f6b6a4	45	SSSSRSSSRRSS	MRSA:PVL-
a3f2e944-53ac-4536-bfe6-5875f2ac5044	45	SSSSSSSSSSSS	MSSA:PVL-
7437097e-5180-4402-9997-3c47c0c1ff4d	151	SSSSSSSSSSSS	MSSA:PVL*
acbb4d1a-0a2d-4191-b3c1-566e53c53267	97	SSSSSSSSRSSS	MSSA:PVL*
fcbd16bd-5b88-4e04-95ae-7eb958d79230	45	SSSSRSSSRRSS	MRSA:PVL-
d90f41a6-34e4-4607-8a06-3deaecaec683	8	SSSSSSSSRSSS	MSSA:PVL*
c7781cbc-da70-4b4c-97f7-fd33e506e8f4	508	SSSSSSSSRSSS	MSSA:PVL-
264db296-2015-4b71-8dc9-7844efc8f366	50	RSSSRSSSRSRS	MSSA:PVL*
869920b3-15b0-441f-8ce6-d3a701e68632	22	SSRSSSSSRRSS	MRSA:PVL-
e2e74002-3472-4b99-b299-648c77a97d07	72	SSSSRSSSRSRS	MSSA:PVL*
72c7cb69-1c26-4baa-a7ef-a917fc7abf6c	130	SSSSSSSSRRSS	MSSA:PVL*
9deb0c49-34cc-4fe2-bf75-236786f1f938	425	SSSSSSSSRRSS	MSSA:PVL*
3b6fdbc0-234b-429f-8cae-12b0fe9e85d1	121	SSSSSSSRRSSS	MSSA:PVL+
8cbca782-a4c0-4279-87af-564de31852cd	8	SSRSSSSSRSRS	MSSA:PVL*
ac91ce91-37e4-47ab-a364-479628a090a8	30	SSSSSSSSRSSS	MSSA:PVL-
d1263a00-0c04-46f8-aa97-3606910ca878	152	SSSSSSSRRSSS	MSSA:PVL+
7c53b4db-046f-4088-b740-bfd4c02e8f46	22	SSRSSSSSRRSS	MRSA:PVL-
6911e3ef-2e2b-481f-a9e4-757e6c26b0b5	2126	SRSSSSSSRSSS	MSSA:PVL*
4631001c-22bc-4077-9199-02ff0dea8d98	130	SSSSSSSSRRSS	MSSA:PVL*
daa65b75-eda2-4c8e-b7c9-1f044ada958f	2126	SRSSSSSSRSSS	MSSA:PVL*
0d10fe66-7dc0-48bd-ab4d-b1eb5bb2a455	8	SSSSSSSRRRSS	MRSA:PVL+
3e74cf07-4200-4238-9eb2-eadf132bfd3d	1290	SSSSSSSSRSSS	MSSA:PVL*
209490cf-ecec-4d9e-8b4d-d158f026b29f	425	SSSSSSSSRRSS	MSSA:PVL*
35e5cca0-fe74-467a-a026-20f35494f9ab	1290	SSSSSSSSRSSS	MSSA:PVL*
a27e4e74-c5f2-4609-8e9d-7227533970fa	30	RSRSSSSSRRRS	MRSA:PVL-
64e64093-6f8c-401e-b33e-674c171a0a0b	30	SSSSSSSSRSSS	MSSA:PVL-
119b3996-cd7f-4806-8684-52d3a06a38c0	5	RSSSSSSSRSRS	MSSA:PVL*
1181cbcb-e007-42d5-ada3-daf761878e92	72	SSSSSSSSRSSS	MSSA:PVL*
88c85703-1749-4b7a-a774-dee58f9c6583	88	SSSSSSSSSSSS	MSSA:PVL*
41bda06f-268a-40dd-bf1b-e5b8e28e7843	30	RSSSSSSSRSRS	MSSA:PVL-
38246bba-63e6-4bba-bf8b-e1a90a22fce3	109	RSSSSSSSRSRS	MSSA:PVL-
c5d11024-156e-4d2d-9db3-85fb3c69cf5f	88	SSSSSSSSRRSS	MRSA:PVL*
6c82e9a3-f75d-4772-b367-66161d93199b	59	SSSSSSSSRSSS	MSSA:PVL-
1438bfaf-7163-4344-a685-b094c0048cb0	5	SSSSSSSSRSSS	MSSA:PVL*
c9ba94a9-a374-4147-a146-dab1e6abc16f	5	RSRSSSSSRRRS	MRSA:PVL*
42b6ab0e-06a2-4299-a808-5e83319727e0	101	SSSSSSSSSSSS	MSSA:PVL*
4abc150b-a3b6-4dec-9b8f-83e04f01bff2	59	SSSSSSSSSSSS	MSSA:PVL-
4eb6ef9b-6e72-458a-801f-ffcd6d668aca	5	RSRSSSSSRRRS	MRSA:PVL*
57d9182c-9767-4ebe-8df0-bf8fd9f58905	20	SSSSSSSSRSSS	MSSA:PVL*
b681ed9d-6357-4e7e-887c-a6c38d9ae4d1	8	RSSSSSSSRSRS	MSSA:PVL*
ef8587f7-8cf7-4407-84f5-0f4c87aeb703	59	RSSSSSSSRSRS	MSSA:PVL-
65176471-985a-4f5f-900c-5eac376bf657	88	SSSSSSSSRRSS	MRSA:PVL*
439bb553-5619-4c96-82ad-6d48524620fa	188	SSRSSSSSSSSS	MSSA:PVL*
3fdc00c0-a128-4366-8083-dbbd06cc9121	15	SSSSSSSSRSSS	MSSA:PVL*
cff82a9f-0272-4963-9952-d7f40093f6f4	45	SSSSSSSSRSSS	MSSA:PVL-
bd751f76-e613-45a0-8b31-0d21b59f4870	30	SSSSSSSSRSSS	MSSA:PVL-
d1023e55-5b1d-4db7-a118-547926f46c53	30	RSSSSSSSRSRS	MSSA:PVL-
4ab79ee4-557d-4ebe-ac20-62305db89af8	72	SSSSSSSSRSSS	MSSA:PVL*
fabc5275-c7ae-41ee-8cc3-b25808b92bab	5	SSSSSSSSRSSS	MSSA:PVL*
50264a04-a920-4f7f-a647-c9c789dc9fa1	88	SSSSSSSSSSSS	MSSA:PVL*
7b3c7812-80b0-421c-b4c0-778128cdbadb	30	SSSSSSSSRSSS	MSSA:PVL-
0062e12b-39c7-4307-943d-20a2d58a6c28	8	RSSSRSSSSSRS	MSSA:PVL+
73b71f33-2828-4cb5-bc19-32f2b96f4199	97	SSSSSSSSSSSS	MSSA:PVL*
27b40992-410d-4217-81b1-49309dddf86c	3881	SSSSSSSSSSSS	MSSA:PVL*
ae9e8ae5-6f5a-4390-98b9-12d817fc21c9	3881	SSSSSSSSSSSS	MSSA:PVL*
92ea0105-f33f-47a7-9085-391413b907e4	30	SSSSSSSSRSSS	MSSA:PVL-
d05621fd-991f-44c9-a6ac-d11a4d0d95f2	45	SSSSSSSSSSSS	MSSA:PVL-
a8536a7d-3810-457b-a2ac-2fb3bae8cfa0	1	SSSSSSSSRSSS	MSSA:PVL*
1a364f1c-9154-4d1e-b8b2-c1db02b16f61	130	SSSSSSSSRRSS	MSSA:PVL*
917116a3-a77b-4525-92ac-cf84c43cac7a	3881	SSSSSSSSSSSS	MSSA:PVL*
d79cf911-52ee-476b-9852-46443a6bd827	398	RSSSRSSSRSRS	MSSA:PVL-
5e0bf4be-751b-494c-a72e-62cb44a8a670	8	RSRSSSSRRSRS	MSSA:PVL*
0415919b-1567-431d-8c70-d64b6c4dd8a8	50	SSSSSSSSRSSS	MSSA:PVL*
4a6f5f8e-343a-4139-a29a-6122103f7185	8	SSRSSSSSRSRS	MSSA:PVL*
7cfdddb8-2723-4f3a-95cf-8e0c55efb1b6	87	SSSSSSSSSSSS	MSSA:PVL-
37f249ca-c390-48b4-8fe7-9c36e5ff22f5	30	SSSSSSSSRSSS	MSSA:PVL-
d65ba426-cd70-4aab-b6bd-a90d79abe4cd	87	SSSSSSSSSSSS	MSSA:PVL-
e1891444-eb02-44c7-99d7-5be59653589c	3881	SSSSSSSSrSSS	MSSA:PVL*
9fc9db02-66df-4d11-ab11-3f087865d33a	8	RSSSSSSSRSRS	MSSA:PVL*
93749ea3-fb7f-4a76-9d54-fabd2878dfa8	3881	SSSSSSSSSSSS	MSSA:PVL*
8e2ad822-9a55-410a-93d6-f7bebe965883	30	SSSSSSSSRSSS	MSSA:PVL-
a8c82b02-1194-4b9a-991d-c8d8d81b812e	30	RSSSSSSSRSRS	MSSA:PVL-
080d9f99-88b7-4498-9b1b-7cfcce728ef9	59	SSSSSSSSSSSS	MSSA:PVL-
be0f9d3b-3ec2-4799-a478-56c9ddeb406b	1181	SSSSRSSSRSSS	MSSA:PVL*
d82a803a-5c19-4de0-bc19-f72cde4670a6	30	SSSSSSSSRSSS	MSSA:PVL-
d829a6f4-75ca-4522-84cd-0b41c27f5c47	3881	SSSSSSSSSSSS	MSSA:PVL*
1d0007ad-ff5c-4c63-a574-6fdbf90d52b5	97	SSSSSSSSSSSS	MSSA:PVL*
33c2cefb-41a3-4fee-83db-490e8170db46	8	RSRSRRSSRRRS	MRSA:PVL+
373ff8a1-c3eb-47d3-bb1a-653ebebf9f28	97	SSSSSSSSSSSS	MSSA:PVL*
65d34fc8-ef4c-446c-93dd-85538883d940	45	SSSSSSSSRSSS	MSSA:PVL-
